"X60mins","X240mins","X480mins","X720mins","X1440mins","X2160mins","X3600mins"
"AT1G47380",16.465,14.154,13.082,12.37,9.198,8.113,7.665
"AT5G62930",19.505,22.981,24.828,27.923,27.062,28.712,27.736
"AT2G26140",42.968,38.258,35.649,35.539,33.92,33.465,38.798
"AT3G46690",2.911,4.664,5.136,6.075,7.641,9.223,12.875
"AT2G18980",12.778,9.109,9.167,9.32,6.087,5.672,2.489
"AT3G08550",22.005,26.18,24.021,22.705,19.082,18.49,16.849
"AT5G10010",21.983,19.935,18.566,18.992,18.932,13.808,12.802
"AT4G31310",16.46,15.201,15.635,15.376,13.613,10.029,7.635
"AT4G26100",29.617,31.489,29.809,27.787,27.469,24.102,22.135
"AT1G10570",11.322,12.841,13.355,12.06,16.612,17.68,20.188
"AT1G69960",37.677,38.938,35.442,35.475,32.438,30.09,31.229
"AT5G49660",7.38,7.817,7.378,8.322,10.597,13.659,15.566
"AT2G41640",5.534,5.747,6.713,7.409,9.675,10.955,14.664
"AT1G56090",6.005,7.81,8.745,8.395,11.509,13.259,15.32
"AT1G58380",19.68,16.639,16.002,15.726,12.197,10.464,11.46
"AT4G24440",29.106,30.98,34.453,33.835,36.615,37.553,37.727
"AT4G37470",33.81,28.825,26.246,24.236,25.337,28.439,24.929
"AT4G03935",14.026,10.204,11.383,8.617,6.782,5.275,5.139
"AT4G33080",38.23,31.998,30.186,31.042,34.337,34.478,38.518
"AT2G45400",24.63,18.121,19.257,21.311,16.631,15.89,15.373
"AT1G14840",13.622,12.925,10.599,10.289,7.716,5.612,5.374
"AT3G12320",16.331,6.246,10.135,14.395,9.819,9.931,11.506
"AT5G07670",14.588,13.427,12.032,9.918,7.642,7.122,6.12
"AT3G25150",30.115,37.599,38.837,40.188,39.068,37.718,37.183
"AT5G44670",28.463,27.114,28.36,28.523,24.826,26.168,19.282
"AT2G30460",13.029,10.607,10.738,9.206,7.024,5.349,3.691
"AT1G04710",12.744,11.069,10.105,8.268,6.793,4.509,4.01
"AT5G22210",13.375,14.927,14.555,10.66,9.15,7.599,6.895
"AT5G54640",21.534,27.758,27.375,26.557,20.087,21.56,21.418
"AT2G46090",15.726,14.927,13.273,11.41,9.114,7.418,8.271
"AT3G51810",6.799,9.331,4.63,5.767,9.431,14.651,9.401
"AT4G21770",11.573,10.794,8.851,8.089,5.211,3.984,3.235
"AT3G60620",13.511,9.941,9.572,7.282,5.218,4.736,4.854
"AT2G29510",15.311,14.895,13.477,12.691,10.229,8.252,6.816
"AT3G50270",8.841,7.931,5.197,3.672,1.803,1.131,0.543
"AT5G15802",16.433,17.64,16.469,12.704,11.875,9.247,10.442
"AT5G13020",24.498,25.48,25.874,25.17,30.155,29.012,33.41
"AT3G11540",10.902,14.165,14.693,15.091,17.241,18.645,20.979
"AT4G31240",4.155,5.382,6.043,5.478,9.703,11.072,12.622
"AT5G16800",15.904,20.473,20.327,21.451,21.702,24.395,26.297
"AT5G53440",12.091,13.597,13.706,14.423,19.614,18.018,20.385
"AT5G58410",9.546,11.157,10.978,10.869,14.21,14.825,19.035
"AT3G56590",37.552,36.073,35.225,35.624,41.282,36.393,30.175
"AT1G72510",34.483,25.677,25.286,24.928,26.735,26.439,26.931
"AT1G64430",40.808,36.799,35.672,36.594,39.599,36.423,30.484
"AT4G16146",5.557,5.107,7.799,7.254,11.388,13.034,12.393
"AT4G39170",16.598,18.04,16.883,15.51,12.603,10.535,9.774
"AT4G10470",10.668,9.851,8.552,6.752,4.24,3.18,2.508
"AT1G11680",66.049,72.42,72.001,70.882,64.832,66.329,65.737
"AT1G54860",1.954,1.391,1.321,1.545,5.71,7.233,9.226
"AT1G64760",12.367,12.058,11.78,10.421,7.452,5.466,4.565
"AT5G50200",11.784,17.504,13.467,17.379,17.869,20.438,20.485
"AT1G14950",6.296,4.41,7.654,8.432,13,3.764,10.508
"AT1G32490",14.983,16.895,16.407,17.37,23.247,21.333,22.373
"AT1G66760",32.139,26.661,32.989,27.466,33.056,32.186,35.922
"AT1G74340",28.461,24.368,24.509,23.503,22.383,19.791,18.539
"AT4G35630",16.569,17.312,15.226,12.485,10.325,9.962,9.561
"AT4G13270",44.207,41.188,44.315,41.726,43.48,47.33,50.591
"AT5G62950",13.113,15.913,17.777,16.354,21.673,22.397,18.891
"AT1G45150",6.832,7.945,8.575,8.837,11.079,14.059,15.521
"AT2G04965",18.123,13.95,11.331,12.059,10.089,8.244,9.741
"AT5G16680",11.115,12.139,11.964,12.361,17.455,16.686,19.294
"AT2G26280",36.126,30.816,32.194,29.885,35.076,37.768,37.822
"AT5G45100",19.828,17.626,14.454,15.361,12.361,11.91,10.718
"AT5G48500",22.286,17.387,16.274,17.611,16.35,15.68,11.172
"AT1G48240",27.764,26.997,26.602,27.373,21.462,22.272,19.946
"AT2G22500",14.002,8.487,10.277,10.005,6.906,5.395,4.441
"AT2G20190",38.781,39.844,38.051,36.706,32.334,31.642,33.809
"AT1G16000",16.197,14.53,11.784,13.665,11.974,8.498,6.974
"AT5G62140",12.128,7.074,4.692,3.979,3.018,3.24,3.555
"AT3G46440",21.994,23.37,21.142,21.645,18.064,15.995,14.866
"AT2G32950",19.69,14.489,13.892,12.189,11.177,10.592,10.361
"AT5G40760",18.696,18.981,18.567,19.433,23.553,24.526,26.377
"AT2G15830",4.835,10.608,11.276,11.213,12.755,12.781,15.491
"AT3G25495",5.853,7.686,7.75,7.566,12.454,13.828,13.213
"AT2G01460",9.475,12.289,12.436,12.932,15.656,17.521,18.707
"AT3G06040",16.301,14.553,13.308,12.833,10.138,7.678,8.165
"AT2G31170",11.887,8.626,7.252,6.191,4.438,3.061,2.748
"AT4G33565",6.053,7.892,8.66,8.936,9.625,11.773,16.163
"AT3G04490",12.398,13.912,16.098,16.41,20.155,18.656,21.416
"AT2G46470",19.776,22.476,20.798,19.78,17.701,14.729,13.509
"AT3G05000",28.54,30.526,30.801,30.25,28.093,23.748,22.844
"AT2G20840",17.113,19.74,20.283,19.109,18.41,13.863,11.556
"AT4G22000",21.633,19.279,19.331,18.814,17.758,14.49,12.06
"AT3G57090",32.591,33.856,32.846,30.323,28.416,25.846,26.207
"AT5G21930",33.038,40.316,36.574,35.515,32.084,37.153,40.558
"AT4G23250",11.686,6.422,5.109,3.86,3.638,2.643,2.089
"AT2G24180",21.392,19.751,22.232,22.1,26.291,27.76,27.605
"AT1G04770",10.606,5.466,6.188,4.627,2.515,1.456,1.395
"AT2G03550",11.515,12.226,12.803,13.502,12.865,9.2,4.231
"AT4G31115",20.186,19.322,17.412,14.062,13.996,12.59,12.194
"AT4G28770",49.051,51.428,55.641,55.035,46.903,54.137,50.632
"AT1G16370",10.89,13.288,15.473,14.808,10.191,8.944,6.485
"AT5G14450",14.607,12.32,10.714,8.665,8.701,6.086,5.614
"AT1G32410",59.975,64.132,64.89,62.169,59.43,59.192,55.438
"AT3G26340",10.96,11.374,9.892,8.666,5.511,3.938,3.864
"AT3G48100",18.93,20.328,21.631,21.196,19.954,22.243,28.807
"AT5G21105",27.702,22.258,21.844,22.217,19.424,23.122,28.308
"AT2G27840",12.931,9.92,8.537,7.593,4.988,4.534,4.053
"AT4G20170",34.616,24.928,26.763,26.193,26.203,28.058,26.106
"AT2G34730",6.733,7.893,7.61,7.589,11.111,11.755,15.726
"AT1G08210",11.531,15.07,15.673,16.312,17.355,17.258,22.383
"AT2G17787",7.17,10.088,10.803,10.893,15.037,14.75,16.127
"AT3G06510",25.139,20.304,17.834,16.002,16.462,16.466,17.502
"AT4G39280",21.136,19.514,17.273,16.184,14.043,13.386,12.425
"AT4G25650",27.544,36.555,33.782,33.034,35.156,33.614,37.547
"AT2G27140",8.657,12.142,15.049,17.326,16.992,13.306,10.564
"AT5G41060",16.759,15.799,14.977,13.468,10.392,9.163,9.024
"AT1G49660",44.049,42.123,41.044,39.541,38.416,36.325,34.822
"AT3G08165",10.534,3.905,3.753,1.858,1.458,1.975,1.469
"AT2G16740",28.041,21.355,20.415,20.303,24.85,21.849,18.43
"AT2G40170",13.792,13.736,7.248,9.813,9.223,14.46,6.806
"AT1G43675",1.514,3.048,3.136,3.184,7.017,7.021,10.667
"AT4G17640",38.611,42.27,42.463,40.55,37.136,34.747,34.894
"AT5G26830",29.162,29.324,26.959,25.005,24.13,21.209,22.001
"AT5G46240",14.469,9.847,10.454,9.555,7.724,6.557,4.29
"AT1G17850",11.049,9.488,7.801,6.223,4.7,3.247,2.295
"ATCG00410",8.954,16.52,12,16.055,16.999,11.27,10.745
"AT2G40080",13.788,6.021,5.538,4.218,4.987,5.614,5.936
"AT5G15020",18.179,20.72,19.625,20.193,26.52,24.218,25.53
"AT1G21440",10.988,12.323,13.54,12.196,9.169,6.734,4.739
"AT4G34920",30.502,29.643,29.594,27.522,28.407,32.502,37.164
"AT5G10740",12.896,13.572,13.883,14.86,16.108,19.199,21.584
"AT1G06980",15.585,19.619,22.783,24.2,22.518,23.483,17.883
"AT3G22640",13.264,14.639,7.15,6.64,8.737,12.194,7.824
"AT3G17070",19.718,14.202,13.392,11.707,14.602,12.468,9.245
"AT3G53400",20.669,17.639,18.178,15.883,14.564,12.824,11.384
"AT4G16130",15.992,19.027,19.782,18.921,24.326,23.782,24.029
"AT1G79230",37.934,39.785,35.737,32.427,32.462,32.182,31.749
"AT4G16000",2.337,6.734,7.942,6.886,9.532,10.941,12.081
"AT5G19990",29.341,28.502,27.974,25.989,22.142,22.075,22.437
"AT5G43450",6.028,5.325,4.806,4.724,8.798,7.985,13.735
"AT5G41050",10.908,10.049,8.483,5.594,4.258,3.369,3.208
"AT1G11890",28.257,25.636,24.277,25.395,21.431,19.735,19.954
"AT2G26190",11.575,13.918,14.408,16.243,17.878,18.252,21.257
"AT3G56070",13.139,11.388,9.723,8.3,5.714,5.39,4.796
"AT1G72750",24.471,19.409,21.008,22.64,24.491,26.351,28.956
"AT3G12050",33.969,25.331,27.23,27.419,28.963,31.291,32.977
"AT2G33630",23.723,26.559,29.148,29.919,29.212,32.108,33.252
"AT1G73380",7.487,9.782,12.546,13.115,13.375,14.94,17.282
"AT2G41090",8.603,8.847,8.367,6.813,2.84,1.908,2.078
"AT4G12310",13.813,10.753,9.41,6.874,5.877,5.168,5.651
"AT3G08943",11.072,12.333,12.721,12.861,13.477,16.276,20.544
"AT2G14060",9.731,7.075,6.316,3.895,1.998,2.105,0.94
"AT5G47750",18.845,18.512,19,18.531,18.79,21.645,27.233
"AT3G52900",14.892,12.915,11.285,12.358,10.506,9.18,4.827
"AT1G14020",14.303,12.192,11.199,9.861,7.128,6.218,5.962
"AT2G41312",10.154,4.946,4.355,2.958,1.775,1.296,0.776
"AT1G30070",13.873,7.617,6.232,6.191,5.693,4.107,5.195
"AT3G03820",12.74,11.158,12.943,12.389,7.147,7.292,5.131
"AT5G10910",12.546,10.528,8.498,7.334,5.02,4.68,3.984
"AT2G45640",36.18,36.308,35.82,33.494,30.007,28.448,31.209
"AT5G46150",14.104,18.661,20.005,19.928,22.255,22.222,23.961
"AT1G62310",4.995,7.545,7.707,7.624,11.449,13.294,13.114
"AT5G43350",10.701,12.018,12.451,13.926,12.294,17.896,19.17
"AT2G26640",22.887,24.004,24.599,22.964,17.421,18.796,17.123
"AT3G19130",34.56,33.505,30.98,30.154,31.192,25.624,27.051
"AT4G11570",28.165,23.554,22.294,20.382,19.062,18.809,21.788
"AT2G28930",14.931,11.137,9.077,7.473,6.798,5.668,6.989
"AT2G37050",36.77,44.036,44.834,43.385,42.144,46.032,46.059
"AT1G71820",31.713,32.3,30.184,29.034,25.235,24.254,26.173
"AT3G15380",19.512,18.037,16.865,15.176,13.206,10.618,12.468
"AT3G05350",25.746,25.314,23.849,22.283,19.383,18.145,18.594
"AT1G60940",62.359,57.088,59.563,59.31,62.581,61.816,67.133
"AT5G55300",24.472,28.688,27.162,27.128,34.341,30.517,30.819
"AT5G01460",39.287,43.013,45.671,47.724,40.871,40.942,39.567
"AT4G08290",17.363,20.239,21.056,22.834,23.494,27.704,21.21
"AT2G24050",16.661,12.435,11.14,10.891,8.757,7.733,7.506
"AT3G01340",53.088,55.039,55.42,53.38,47.079,48.788,54.019
"AT1G53035",9.662,11.681,13.739,10.323,7.152,6.45,4.554
"AT4G32680",16.216,17.827,18.085,18.785,21.942,23.884,24.31
"AT1G01910",20.236,21.994,21.96,18.792,15.087,15.127,15.139
"AT1G19485",10.486,12.424,12.629,13.002,17.325,17.863,18.503
"AT1G14370",7.102,7.64,7.915,8.495,10.323,10.573,16.383
"AT1G15530",6.913,8.84,8.912,9.948,11.709,13.554,16.258
"AT3G13772",32.248,35.221,35.55,33.535,31.749,35.998,41.308
"AT4G29960",26.833,32.313,33.103,35.525,35.104,35.9,35.22
"AT4G02840",28.197,26.097,22.695,23.046,20.641,19.315,20.646
"AT1G28930",3.479,1.545,2.559,3.284,7.608,8.418,9.47
"AT3G20050",51.409,52.654,50.175,50.24,46.733,43.303,47.703
"AT1G61900",72.948,70.18,73.994,71.527,65.814,73.612,75.46
"AT5G07360",10.898,13.212,12.25,13.198,14.856,16.957,20.302
"AT3G43300",35.557,42.434,42.075,41.2,46.153,39.829,40.337
"AT3G24530",17.807,11.987,11.619,11.065,9.124,9.226,8.27
"AT2G41310",20.3,18.5,18.247,18.007,16.674,13.66,11.075
"AT5G40170",5.56,7.303,7.357,7.361,8.887,10.056,15.333
"AT5G03285",18.96,10.913,12.576,14.733,18.743,18.3,16.713
"AT2G24280",28.189,30.223,32.515,30.622,37.839,34.719,31.569
"AT2G02170",16.448,14.937,15.424,16.98,15.902,10.928,8.486
"AT5G61150",24.69,27.3,28.029,28.649,34.273,31.185,31.656
"AT3G19630",14.752,16.352,16.436,19.194,22.613,21.395,22.248
"AT5G11890",21.706,22.371,21.566,22.465,19.654,16.538,14.334
"AT1G28150",22.264,21.815,22.519,20.217,18.652,16.16,14.363
"AT3G18060",39.724,42.956,47.429,43.48,37.396,40.653,41.652
"AT3G61550",24.974,19.207,18.332,17.334,15.161,16.368,17.377
"AT3G63390",6.291,8.076,7.622,9.172,10.145,12.503,15.536
"AT1G60420",13.351,15.387,17.324,15.87,15.437,18.161,23.291
"AT3G16720",6.882,7.997,9.416,9.892,9.729,11.132,16.759
"AT2G29630",17.663,22.639,26.483,24.194,23.316,21.755,18.17
"AT5G18580",36.099,41.448,42.672,43.593,42.574,44.701,46.024
"AT2G03480",12.569,10.787,8.864,7.267,5.649,4.843,4.039
"AT5G57015",25.044,21.656,22.075,19.88,18.62,17.685,15.441
"AT4G21180",12.558,7.344,6.662,6.001,4.715,3.798,2.952
"AT1G10550",15.241,13.85,13.957,15.725,10.851,8.78,7.784
"AT2G24592",33.189,31.697,28.402,27.637,25.954,27.213,33.951
"AT2G03510",19.346,19.607,19.019,17.507,13.966,12.662,12.736
"AT5G27990",12.696,12.697,14.271,15.69,17.245,18.26,21.367
"AT2G30270",15.043,14.7,14.239,11.842,9.482,7.521,8.336
"AT1G55370",9.827,7.702,5.665,4.534,2.67,1.83,1.285
"AT2G21820",9.012,7.47,6.863,6.252,12.305,13.643,13.251
"AT3G24570",18.617,19.331,20.584,18.761,15.861,14.087,11.867
"AT5G20165",21.919,21.994,24.276,21.02,15.835,16.596,17.961
"AT1G50300",10.136,10.9,11.63,12.621,15.995,16.736,18.123
"AT4G21740",22.812,18.767,20.335,24.398,27.203,26.43,21.107
"AT3G28950",18.151,18.97,21.669,23.408,23.259,26.368,25.906
"AT5G49160",10.276,10.178,9.534,8.245,5.928,3.985,2.385
"AT3G06960",12.252,16.206,17.133,16.744,18.626,19.43,22.51
"AT1G74210",15.025,12.759,11.251,9.907,8.193,7.708,5.866
"AT3G11690",10.133,11.814,14.332,15.959,15.308,17.832,19.084
"AT2G38020",17.694,20.953,22.962,22.835,24.808,24.128,27.8
"AT1G04210",22.967,18.771,16.88,14.66,15.326,13.407,17.036
"AT1G63170",24.55,20.986,19.786,18.152,15.787,16.597,16.193
"AT1G10830",14.648,13.407,12.019,10.085,7.576,7.453,6.723
"AT1G72500",13.323,6.65,6.534,5.623,4.843,4.175,4.425
"AT5G11790",14.478,10.259,9.344,7.76,6.462,5.902,5.532
"AT3G16260",18.463,17.18,15.169,13.3,12.264,10.843,10.13
"AT3G11910",29.866,33.172,32.325,32.658,38.313,35.88,37.995
"AT4G33460",11.173,10.825,9.776,7.898,5.75,4.591,3.206
"AT1G34010",12.771,12.589,11.016,9.437,6.803,5.303,5.847
"AT1G17160",12.295,15.668,17.453,18.923,20.739,21.63,18.218
"AT3G28730",25.109,26.747,26.692,26.779,31.733,31.724,32.819
"AT3G53280",18.355,17.925,18.416,18.447,21.776,24.267,25.423
"AT2G20950",9.764,10.84,11.723,12.71,14.633,16.156,18.649
"AT5G36880",42.825,42.264,45.21,45.815,40.149,38.123,38.005
"AT2G19520",21.72,21.571,18.212,17.279,14.322,14.262,15.465
"AT1G03150",24.293,23.625,23.117,18.484,18.553,16.936,17.639
"AT3G10620",13.408,14.484,15.738,13,10.434,9.748,6.613
"AT5G57785",16.648,8.117,9.077,8.6,8.425,8.931,7.448
"AT2G15790",14.942,10.715,10.517,9.846,7.139,7.022,5.536
"AT3G07160",36.537,38.164,33.901,31.963,31.341,28.876,33.253
"AT4G11330",5.979,6.198,6.649,6.659,9.703,10.535,14.465
"AT5G04510",30.65,28.35,28.3,26.36,28.125,26.95,20.592
"AT5G10350",16.723,15.811,16.687,19.005,21.175,23.514,22.848
"AT5G11860",12.362,13.014,13.344,13.884,16.276,16.934,21.316
"AT1G42480",13.445,12.923,11.051,10.422,7.854,6.632,5.242
"AT2G47390",37.436,35.77,35.121,32.035,31.617,30.857,28.511
"AT1G73170",16.937,14.866,12.184,10.891,9.771,8.614,8.912
"AT1G76020",4.245,7.107,8.667,9.846,13.338,12.292,11.113
"AT1G07750",30.982,30.62,32.342,31.48,26.754,29.22,23.45
"AT1G30400",42.041,40.323,38.542,36.098,44.386,39.061,44.596
"AT4G02060",9.803,8.733,7.348,6.847,3.628,2.664,1.736
"AT3G61750",10.54,5.541,4.225,2.598,1.988,2.252,1.764
"AT3G58530",11.021,13.631,15.198,14.663,19.059,19.849,17.512
"AT5G67330",12.075,11.98,13.752,14.367,17.834,18.148,19.767
"AT1G34550",19.614,16.458,15.633,14.372,11.936,11.456,11.023
"AT1G71710",21.097,15.675,14.081,12.986,12.959,12.305,12.392
"AT4G33960",12.79,18.277,16.259,16.276,13.492,10.441,9.997
"AT4G38810",16.848,14.687,14.57,14.316,20.184,20.652,21.311
"AT4G33490",3.43,7.704,7.278,8.075,9.615,9.516,13.826
"AT4G27780",11.598,14.155,14.053,15.453,16.9,18.989,20.694
"AT1G49650",12.743,16.803,17.156,17.806,21.101,21.572,20.63
"AT2G35490",44.415,46.24,43.734,46.772,44.139,39.125,39.017
"AT3G47430",13.994,10.625,11.363,8.665,7.252,6.136,5.252
"AT3G13080",20.779,17.38,16.145,13.447,15.019,11.343,13.217
"AT3G03950",12.505,11.726,11.624,11.562,14.884,15.091,20.133
"AT1G67950",11.261,8.69,7.312,6.487,4.202,3.03,2.825
"AT5G07250",24.874,23.426,24.944,23.544,18.563,18.606,18.224
"AT1G35260",10.489,14.907,16.324,14.796,12.524,9.982,7.761
"AT4G13360",26.566,29.639,29.909,29.663,27.436,22.639,22.939
"AT5G15440",28.037,20.458,20.751,20.372,18.657,19.276,21.488
"AT1G48610",11.877,8.928,7.53,6.762,3.734,4.258,3.359
"AT4G19700",8.698,9.7,9.184,10.133,11.879,14.331,17.147
"AT2G20835",24.633,21.746,18.91,21.57,15.88,16.367,20.146
"AT3G49310",19.679,21.897,20.997,19.736,16.06,15.073,13.975
"AT3G10370",21.684,18.259,16.118,15.269,13.753,13.259,13.232
"AT4G14300",22.913,21.705,20.715,19.163,16.746,15.545,15.038
"AT1G72880",31.155,25.769,27.132,24.924,21.368,23.151,24.842
"AT3G05937",3.136,3.648,3.545,3.82,5.63,6.704,11.898
"AT5G64020",21.563,16.713,17.209,15.759,13.162,13.202,12.916
"AT3G15970",8.008,9.509,9.808,10.946,13.626,14.23,16.747
"AT2G45010",15.692,18.407,16.735,15.875,12.914,10.736,10.272
"AT2G16710",14.935,19.814,19.291,19.876,20.483,22.264,25.189
"AT2G03220",15.305,12.751,12.376,10.531,8.798,7.008,7.152
"AT2G37570",20.336,21.028,20.897,19.532,21.971,22.335,28.849
"AT1G19310",5.417,10.091,11.026,10.976,11.386,12.558,15.831
"AT4G26190",11.191,11.931,10.742,12.28,16.472,15.41,18.919
"AT2G04550",23.433,25.38,27.987,29.535,29.468,31.65,31.705
"AT4G27610",7.649,8.254,8.914,9.396,13.222,14.072,15.213
"AT1G64050",12.067,11.86,11.327,12.389,17.997,16.716,18.159
"AT3G27400",9.988,6.191,4.738,3.25,2.194,1.38,1.527
"AT4G02860",24.831,25.092,25.997,23.386,18.594,18.335,22.169
"AT1G23090",26.898,20.816,21.033,19.266,18.407,17.42,19.474
"AT2G29050",10.631,11.052,9.485,7.957,5.369,4.505,3.296
"AT1G53180",9.259,12.544,12.462,13.989,14.998,16.688,18.754
"AT3G57450",18.403,13.726,15.471,12.815,9.194,10.197,13.558
"AT1G09730",12.497,13.804,14.195,14.575,18.552,18.883,20.546
"AT3G02420",18.915,19.863,19.477,22.791,23.866,25.566,26.672
"AT1G13060",53.239,55.968,55.66,59.237,55.318,51.877,49.746
"AT1G47200",40.252,37.237,35.41,35.456,31.851,31.544,33.321
"AT3G19190",10.134,12.425,11.764,12.091,15.386,15.653,19.211
"AT5G58990",11.931,10.703,9.662,8.45,4.764,4.582,4.856
"AT4G30510",18.549,13.127,12.343,10.459,10.887,10.211,9.421
"AT2G02180",33.692,40.799,43.735,41.693,39.547,39.523,40.157
"AT3G19180",11.369,11.23,9.588,7.963,6.187,4.38,3.855
"AT4G35300",12.21,10.994,11.971,10.83,13.293,16.076,19.285
"AT1G03590",41.511,33.389,34.718,33.737,34.505,32.463,32.834
"AT1G54920",27.581,33.487,33.873,32.757,35.345,34.388,37.7
"AT1G02400",15.047,18.353,19.145,17.931,18.825,13.198,11.306
"AT2G04790",9.266,6.186,5.25,3.599,2.214,1.2,0.506
"AT5G44730",10.956,11.107,11.114,9.044,6.383,4.694,4.128
"AT4G08690",14.538,14.373,13.845,12.916,9.959,8.713,6.774
"AT5G40690",12.586,13.79,15.541,14.854,19.45,20.401,19.181
"AT1G05385",19.017,19.314,16.88,15.407,12.597,11.866,12.866
"AT4G34370",12.566,14.334,14.779,15.019,17.29,19.114,21.466
"AT2G46800",42.159,37.961,42.485,42.543,44.439,47.946,45.148
"AT3G59010",13.139,8.171,7.04,7.712,6.586,6.268,2.753
"AT3G32940",9.626,12.95,12.913,12.934,16.331,17.13,18.506
"AT4G33000",13.004,15.368,12.813,10.271,8.376,7.877,7.218
"AT5G56630",15.043,13.982,13.83,11.817,8.785,8.462,7.433
"AT5G46190",11.445,12.585,12.884,12.05,14.481,16.628,20.095
"AT3G07870",4.7,6.589,7.161,6.801,9.578,11.983,13.095
"AT3G03990",34.639,29.641,32.205,30.33,27.856,32.096,36.962
"AT5G64930",13.722,12.93,13.094,13.159,14.492,17.788,21.029
"AT3G62820",9.788,10.783,10.962,11.762,15.064,16.425,17.515
"AT5G62050",12.297,11.584,12.317,12.928,16.962,17.383,19.22
"AT3G53480",15.995,17.599,16.773,18.69,23.422,22.314,22.637
"AT4G20820",3.93,5.689,5.905,7.94,7.12,11.174,12.503
"AT5G01990",9.27,10.533,10.683,11.616,14.431,15.988,17.348
"AT4G05330",11.066,14.136,13.147,10.075,8.179,6.753,6.126
"AT1G10090",23.159,24.18,26.968,24.985,27.613,27.995,32.407
"AT4G10750",5.485,7.846,9.493,10.779,11.675,13.643,14.023
"AT4G34640",67.803,65.146,67.659,67.329,59.788,61.937,64.915
"AT1G05960",41.951,42.981,42.825,42.714,50.834,45.693,43.726
"AT2G03090",9.919,6.936,6.987,5.486,3.452,1.839,1.465
"AT1G60990",21.922,20.66,18.381,17.409,16.872,14.473,13.381
"AT5G62460",24.337,22.886,23.829,23.948,28.715,30.263,29.165
"AT2G39780",49.817,48.564,48.24,47.671,51.578,53.844,55.758
"AT4G34650",11.37,7.782,7.818,5.885,3.872,3.911,2.436
"AT4G15790",11.23,8.236,7.176,6.453,3.24,3.892,2.707
"AT4G22850",11.997,9.326,7.996,7.225,5.224,4.277,3.165
"AT4G37120",35.093,36.013,35.389,36.153,43.219,40.275,39.298
"AT1G67680",29.152,29.654,30.005,28.27,27.626,24.142,21.88
"AT2G41600",14.415,11.784,12.45,9.883,7.845,6.855,6.336
"AT5G05890",17.932,21.517,16.904,16.711,12.637,13.605,13.933
"AT1G47580",16.651,14.89,12.636,11.122,10.424,8.314,8.915
"AT1G04280",31.822,38.675,38.014,39.341,40.255,37.141,33.864
"AT5G16830",30.086,30.156,29.198,32.054,37.442,35.596,32.789
"AT4G00900",18.201,12.032,11.053,10.3,9.172,10.026,10.06
"AT5G18230",39.399,40.617,41.322,42.225,48.257,44.662,40.483
"AT3G19960",14.34,16.195,16.008,15.169,19.183,20.422,22.602
"AT5G47020",27.419,31.323,32.178,30.441,32.465,33.976,37.343
"AT5G24020",14.949,13.433,14.338,12.207,8.665,7.795,8.262
"AT3G09270",12.464,10.134,9.012,7.075,6.688,4.729,3.736
"AT5G26670",9.294,6.645,5.65,4.497,2.535,1.7,0.551
"AT1G02160",19.979,20.521,19.204,21.353,15.79,14.094,14.382
"AT3G14680",12.919,12.727,13.787,17.201,20.01,18.93,18.328
"AT5G53590",16.64,12.543,14.002,14.455,19.369,18.62,20.667
"AT3G15530",22.182,31.647,29.398,29.877,29.227,27.933,26.575
"AT5G60860",13.742,13.209,14.06,11.665,7.466,7.657,7.764
"AT1G11000",14.145,11.777,16.209,16.892,14.361,12.113,7.906
"AT4G00090",19.463,19.534,22.218,20.16,17.803,14.773,13.645
"AT4G32320",19.931,19.072,16.947,17.044,21.117,21.834,25.733
"AT4G32180",19.845,22.23,23.617,22.741,25.017,25.399,29.556
"AT5G08540",37.544,38.46,37.001,36.489,33.813,31.894,30.496
"AT4G14455",14.019,13.474,12.01,9.819,7.581,6.583,7.51
"AT5G51020",23.434,20.313,19.231,19.04,16.587,16.066,14.274
"AT3G03050",27.102,23.261,23.066,20.66,18.718,18.349,20.627
"AT5G12010",14.318,9.298,9.498,8.915,10.277,10.363,16.947
"AT4G17650",17.17,14.909,14.805,12.296,10.146,9.914,9.22
"AT3G14240",36.537,40.157,36.267,36.739,31.574,31.923,33.748
"AT1G71340",12.114,11.308,11.624,12.412,12.766,15.045,19.944
"AT3G58700",19.678,18.977,19.698,17.843,14.459,12.565,13.646
"AT5G39360",16.697,14.047,13.457,12.046,8.95,8.685,9.318
"AT1G76690",9.906,7.221,6.298,4.817,2.997,2.397,1.224
"AT4G33470",15.819,16.873,14.317,12.79,12.188,9.72,8.562
"AT5G61500",39.876,44.961,45.552,44.766,42.252,46.538,49.427
"AT3G52180",7.425,8.657,9.16,7.42,6.09,2.598,1.193
"AT3G14080",18.822,14.771,15.624,13.268,12.418,10.433,10.212
"AT4G02340",12.012,15.599,16.727,15.576,17.697,16.688,22.205
"AT3G05345",11.747,9.761,7.878,6.171,4.03,4.133,4.318
"AT1G05680",12.354,11.505,10.687,8.479,12.527,7.693,4.138
"AT1G48660",9.158,6.369,4.575,3.016,2.325,1.329,0.494
"AT5G57990",26.633,22.297,21.182,22.322,26.038,24.541,29.826
"AT1G31258",21.35,23.893,24.09,22.584,25.524,29.84,28.279
"AT2G07690",9.552,8.448,7.255,6.61,3.848,2.681,1.528
"AT3G22270",13.962,15.656,16.035,17.152,19.067,21.57,21.916
"AT1G75450",16.838,9.7,10.029,11.637,13.364,13.565,17.364
"AT2G43240",13.334,9.875,9.289,7.398,6.341,5.501,4.468
